start_date,end_date,updated_date,value
2020-01-04T16:15:00+01:00,2020-01-04T16:30:00+01:00,2020-01-04T23:54:55+01:00,57722
2020-01-04T16:30:00+01:00,2020-01-04T16:45:00+01:00,2020-01-04T23:54:55+01:00,57894
2020-01-04T16:45:00+01:00,2020-01-04T17:00:00+01:00,2020-01-04T23:54:55+01:00,57890
2020-01-04T17:00:00+01:00,2020-01-04T17:15:00+01:00,2020-01-04T23:54:55+01:00,58874
2020-01-04T17:15:00+01:00,2020-01-04T17:30:00+01:00,2020-01-04T23:54:55+01:00,59735
2020-01-04T17:30:00+01:00,2020-01-04T17:45:00+01:00,2020-01-04T23:54:55+01:00,61229
2020-01-04T17:45:00+01:00,2020-01-04T18:00:00+01:00,2020-01-04T23:54:55+01:00,62430
2020-01-04T18:00:00+01:00,2020-01-04T18:15:00+01:00,2020-01-04T23:54:55+01:00,63897
2020-01-04T18:15:00+01:00,2020-01-04T18:30:00+01:00,2020-01-04T23:54:55+01:00,64533
2020-01-04T18:30:00+01:00,2020-01-04T18:45:00+01:00,2020-01-04T23:54:55+01:00,65331
2020-01-04T18:45:00+01:00,2020-01-04T19:00:00+01:00,2020-01-04T23:54:55+01:00,65876
2020-01-04T19:00:00+01:00,2020-01-04T19:15:00+01:00,2020-01-04T23:54:55+01:00,66354
2020-01-04T19:15:00+01:00,2020-01-04T19:30:00+01:00,2020-01-04T23:54:55+01:00,66577
2020-01-04T19:30:00+01:00,2020-01-04T19:45:00+01:00,2020-01-04T23:54:55+01:00,66243
2020-01-04T19:45:00+01:00,2020-01-04T20:00:00+01:00,2020-01-04T23:54:55+01:00,65336
2020-01-04T20:00:00+01:00,2020-01-04T20:15:00+01:00,2020-01-04T23:54:55+01:00,65050
2020-01-04T20:15:00+01:00,2020-01-04T20:30:00+01:00,2020-01-04T23:54:55+01:00,64276
2020-01-04T20:30:00+01:00,2020-01-04T20:45:00+01:00,2020-01-04T23:54:55+01:00,63143
2020-01-04T20:45:00+01:00,2020-01-04T21:00:00+01:00,2020-01-04T23:54:55+01:00,62607
2020-01-04T21:00:00+01:00,2020-01-04T21:15:00+01:00,2020-01-04T23:54:55+01:00,62507
2020-01-04T21:15:00+01:00,2020-01-04T21:30:00+01:00,2020-01-04T23:54:55+01:00,61757
2020-01-04T21:30:00+01:00,2020-01-04T21:45:00+01:00,2020-01-04T23:54:55+01:00,60966
2020-01-04T21:45:00+01:00,2020-01-04T22:00:00+01:00,2020-01-04T23:54:55+01:00,60443
2020-01-04T22:00:00+01:00,2020-01-04T22:15:00+01:00,2020-01-04T23:54:55+01:00,60463
2020-01-04T22:15:00+01:00,2020-01-04T22:30:00+01:00,2020-01-04T23:54:55+01:00,60850
2020-01-04T22:30:00+01:00,2020-01-04T22:45:00+01:00,2020-01-04T23:54:55+01:00,61699
2020-01-04T22:45:00+01:00,2020-01-04T23:00:00+01:00,2020-01-04T23:54:55+01:00,64317
2020-01-04T23:00:00+01:00,2020-01-04T23:15:00+01:00,2020-01-04T23:54:55+01:00,63855
2020-01-04T23:15:00+01:00,2020-01-04T23:30:00+01:00,2020-01-04T23:54:55+01:00,63924
2020-01-04T23:30:00+01:00,2020-01-04T23:45:00+01:00,2020-01-04T23:54:55+01:00,63518
2020-01-04T23:45:00+01:00,2020-01-05T00:00:00+01:00,2020-01-04T23:54:55+01:00,64184
2020-01-05T00:00:00+01:00,2020-01-05T00:15:00+01:00,2020-01-05T23:55:12+01:00,63631
2020-01-05T00:15:00+01:00,2020-01-05T00:30:00+01:00,2020-01-05T23:55:12+01:00,63094
2020-01-05T00:30:00+01:00,2020-01-05T00:45:00+01:00,2020-01-05T23:55:12+01:00,61788
2020-01-05T00:45:00+01:00,2020-01-05T01:00:00+01:00,2020-01-05T23:55:12+01:00,60280
2020-01-05T01:00:00+01:00,2020-01-05T01:15:00+01:00,2020-01-05T23:55:12+01:00,59979
2020-01-05T01:15:00+01:00,2020-01-05T01:30:00+01:00,2020-01-05T23:55:12+01:00,59671
2020-01-05T01:30:00+01:00,2020-01-05T01:45:00+01:00,2020-01-05T23:55:12+01:00,59164
2020-01-05T01:45:00+01:00,2020-01-05T02:00:00+01:00,2020-01-05T23:55:12+01:00,59155
2020-01-05T02:00:00+01:00,2020-01-05T02:15:00+01:00,2020-01-05T23:55:12+01:00,58487
2020-01-05T02:15:00+01:00,2020-01-05T02:30:00+01:00,2020-01-05T23:55:12+01:00,58997
2020-01-05T02:30:00+01:00,2020-01-05T02:45:00+01:00,2020-01-05T23:55:12+01:00,57853
2020-01-05T02:45:00+01:00,2020-01-05T03:00:00+01:00,2020-01-05T23:55:12+01:00,57066
2020-01-05T03:00:00+01:00,2020-01-05T03:15:00+01:00,2020-01-05T23:55:12+01:00,56019
2020-01-05T03:15:00+01:00,2020-01-05T03:30:00+01:00,2020-01-05T23:55:12+01:00,55693
2020-01-05T03:30:00+01:00,2020-01-05T03:45:00+01:00,2020-01-05T23:55:12+01:00,54922
2020-01-05T03:45:00+01:00,2020-01-05T04:00:00+01:00,2020-01-05T23:55:12+01:00,54347
2020-01-05T04:00:00+01:00,2020-01-05T04:15:00+01:00,2020-01-05T23:55:12+01:00,53913
2020-01-05T04:15:00+01:00,2020-01-05T04:30:00+01:00,2020-01-05T23:55:12+01:00,53668
2020-01-05T04:30:00+01:00,2020-01-05T04:45:00+01:00,2020-01-05T23:55:12+01:00,53423
2020-01-05T04:45:00+01:00,2020-01-05T05:00:00+01:00,2020-01-05T23:55:12+01:00,53266
2020-01-05T05:00:00+01:00,2020-01-05T05:15:00+01:00,2020-01-05T23:55:12+01:00,53456
2020-01-05T05:15:00+01:00,2020-01-05T05:30:00+01:00,2020-01-05T23:55:12+01:00,53891
2020-01-05T05:30:00+01:00,2020-01-05T05:45:00+01:00,2020-01-05T23:55:12+01:00,54087
2020-01-05T05:45:00+01:00,2020-01-05T06:00:00+01:00,2020-01-05T23:55:12+01:00,53987
2020-01-05T06:00:00+01:00,2020-01-05T06:15:00+01:00,2020-01-05T23:55:12+01:00,54262
2020-01-05T06:15:00+01:00,2020-01-05T06:30:00+01:00,2020-01-05T23:55:12+01:00,54774
2020-01-05T06:30:00+01:00,2020-01-05T06:45:00+01:00,2020-01-05T23:55:12+01:00,55113
2020-01-05T06:45:00+01:00,2020-01-05T07:00:00+01:00,2020-01-05T23:55:12+01:00,55413
2020-01-05T07:00:00+01:00,2020-01-05T07:15:00+01:00,2020-01-05T23:55:12+01:00,55794
2020-01-05T07:15:00+01:00,2020-01-05T07:30:00+01:00,2020-01-05T23:55:12+01:00,56108
2020-01-05T07:30:00+01:00,2020-01-05T07:45:00+01:00,2020-01-05T23:55:12+01:00,56523
2020-01-05T07:45:00+01:00,2020-01-05T08:00:00+01:00,2020-01-05T23:55:12+01:00,56756
2020-01-05T08:00:00+01:00,2020-01-05T08:15:00+01:00,2020-01-05T23:55:12+01:00,57357
2020-01-05T08:15:00+01:00,2020-01-05T08:30:00+01:00,2020-01-05T23:55:12+01:00,57164
2020-01-05T08:30:00+01:00,2020-01-05T08:45:00+01:00,2020-01-05T23:55:12+01:00,57712
2020-01-05T08:45:00+01:00,2020-01-05T09:00:00+01:00,2020-01-05T23:55:12+01:00,58106
2020-01-05T09:00:00+01:00,2020-01-05T09:15:00+01:00,2020-01-05T23:55:12+01:00,58612
2020-01-05T09:15:00+01:00,2020-01-05T09:30:00+01:00,2020-01-05T23:55:12+01:00,59180
2020-01-05T09:30:00+01:00,2020-01-05T09:45:00+01:00,2020-01-05T23:55:12+01:00,59688
2020-01-05T09:45:00+01:00,2020-01-05T10:00:00+01:00,2020-01-05T23:55:12+01:00,60258
2020-01-05T10:00:00+01:00,2020-01-05T10:15:00+01:00,2020-01-05T23:55:12+01:00,61089
2020-01-05T10:15:00+01:00,2020-01-05T10:30:00+01:00,2020-01-05T23:55:12+01:00,61075
2020-01-05T10:30:00+01:00,2020-01-05T10:45:00+01:00,2020-01-05T23:55:12+01:00,61486
2020-01-05T10:45:00+01:00,2020-01-05T11:00:00+01:00,2020-01-05T23:55:12+01:00,61674
2020-01-05T11:00:00+01:00,2020-01-05T11:15:00+01:00,2020-01-05T23:55:12+01:00,62377
2020-01-05T11:15:00+01:00,2020-01-05T11:30:00+01:00,2020-01-05T23:55:12+01:00,62356
2020-01-05T11:30:00+01:00,2020-01-05T11:45:00+01:00,2020-01-05T23:55:12+01:00,62539
2020-01-05T11:45:00+01:00,2020-01-05T12:00:00+01:00,2020-01-05T23:55:12+01:00,62803
2020-01-05T12:00:00+01:00,2020-01-05T12:15:00+01:00,2020-01-05T23:55:12+01:00,63394
2020-01-05T12:15:00+01:00,2020-01-05T12:30:00+01:00,2020-01-05T23:55:12+01:00,63940
2020-01-05T12:30:00+01:00,2020-01-05T12:45:00+01:00,2020-01-05T23:55:12+01:00,64477
2020-01-05T12:45:00+01:00,2020-01-05T13:00:00+01:00,2020-01-05T23:55:12+01:00,65114
2020-01-05T13:00:00+01:00,2020-01-05T13:15:00+01:00,2020-01-05T23:55:12+01:00,64425
2020-01-05T13:15:00+01:00,2020-01-05T13:30:00+01:00,2020-01-05T23:55:12+01:00,63424
2020-01-05T13:30:00+01:00,2020-01-05T13:45:00+01:00,2020-01-05T23:55:12+01:00,62287
2020-01-05T13:45:00+01:00,2020-01-05T14:00:00+01:00,2020-01-05T23:55:12+01:00,60990
2020-01-05T14:00:00+01:00,2020-01-05T14:15:00+01:00,2020-01-05T23:55:12+01:00,60320
2020-01-05T14:15:00+01:00,2020-01-05T14:30:00+01:00,2020-01-05T23:55:12+01:00,60052
2020-01-05T14:30:00+01:00,2020-01-05T14:45:00+01:00,2020-01-05T23:55:12+01:00,58816
2020-01-05T14:45:00+01:00,2020-01-05T15:00:00+01:00,2020-01-05T23:55:12+01:00,57984
2020-01-05T15:00:00+01:00,2020-01-05T15:15:00+01:00,2020-01-05T23:55:12+01:00,57555
2020-01-05T15:15:00+01:00,2020-01-05T15:30:00+01:00,2020-01-05T23:55:12+01:00,57125
2020-01-05T15:30:00+01:00,2020-01-05T15:45:00+01:00,2020-01-05T23:55:12+01:00,56619
2020-01-05T15:45:00+01:00,2020-01-05T16:00:00+01:00,2020-01-05T23:55:12+01:00,56198
2020-01-05T16:00:00+01:00,2020-01-05T16:15:00+01:00,2020-01-05T23:55:12+01:00,56370
2020-01-05T16:15:00+01:00,2020-01-05T16:30:00+01:00,2020-01-05T23:55:12+01:00,56241
2020-01-05T16:30:00+01:00,2020-01-05T16:45:00+01:00,2020-01-05T23:55:12+01:00,56333
2020-01-05T16:45:00+01:00,2020-01-05T17:00:00+01:00,2020-01-05T23:55:12+01:00,56673
2020-01-05T17:00:00+01:00,2020-01-05T17:15:00+01:00,2020-01-05T23:55:12+01:00,57177
2020-01-05T17:15:00+01:00,2020-01-05T17:30:00+01:00,2020-01-05T23:55:12+01:00,58428
2020-01-05T17:30:00+01:00,2020-01-05T17:45:00+01:00,2020-01-05T23:55:12+01:00,59943
2020-01-05T17:45:00+01:00,2020-01-05T18:00:00+01:00,2020-01-05T23:55:12+01:00,61853
2020-01-05T18:00:00+01:00,2020-01-05T18:15:00+01:00,2020-01-05T23:55:12+01:00,63324
2020-01-05T18:15:00+01:00,2020-01-05T18:30:00+01:00,2020-01-05T23:55:12+01:00,64740
2020-01-05T18:30:00+01:00,2020-01-05T18:45:00+01:00,2020-01-05T23:55:12+01:00,65442
2020-01-05T18:45:00+01:00,2020-01-05T19:00:00+01:00,2020-01-05T23:55:12+01:00,66700
2020-01-05T19:00:00+01:00,2020-01-05T19:15:00+01:00,2020-01-05T23:55:12+01:00,67439
2020-01-05T19:15:00+01:00,2020-01-05T19:30:00+01:00,2020-01-05T23:55:12+01:00,67536
2020-01-05T19:30:00+01:00,2020-01-05T19:45:00+01:00,2020-01-05T23:55:12+01:00,67598
2020-01-05T19:45:00+01:00,2020-01-05T20:00:00+01:00,2020-01-05T23:55:12+01:00,66964
2020-01-05T20:00:00+01:00,2020-01-05T20:15:00+01:00,2020-01-05T23:55:12+01:00,66570
2020-01-05T20:15:00+01:00,2020-01-05T20:30:00+01:00,2020-01-05T23:55:12+01:00,65807
2020-01-05T20:30:00+01:00,2020-01-05T20:45:00+01:00,2020-01-05T23:55:12+01:00,65120
2020-01-05T20:45:00+01:00,2020-01-05T21:00:00+01:00,2020-01-05T23:55:12+01:00,64836
2020-01-05T21:00:00+01:00,2020-01-05T21:15:00+01:00,2020-01-05T23:55:12+01:00,64032
2020-01-05T21:15:00+01:00,2020-01-05T21:30:00+01:00,2020-01-05T23:55:12+01:00,63605
2020-01-05T21:30:00+01:00,2020-01-05T21:45:00+01:00,2020-01-05T23:55:12+01:00,62866
2020-01-05T21:45:00+01:00,2020-01-05T22:00:00+01:00,2020-01-05T23:55:12+01:00,62271
2020-01-05T22:00:00+01:00,2020-01-05T22:15:00+01:00,2020-01-05T23:55:12+01:00,61780
2020-01-05T22:15:00+01:00,2020-01-05T22:30:00+01:00,2020-01-05T23:55:12+01:00,62100
2020-01-05T22:30:00+01:00,2020-01-05T22:45:00+01:00,2020-01-05T23:55:12+01:00,62883
2020-01-05T22:45:00+01:00,2020-01-05T23:00:00+01:00,2020-01-05T23:55:12+01:00,65297
2020-01-05T23:00:00+01:00,2020-01-05T23:15:00+01:00,2020-01-05T23:55:12+01:00,65154
2020-01-05T23:15:00+01:00,2020-01-05T23:30:00+01:00,2020-01-05T23:55:12+01:00,64830
2020-01-05T23:30:00+01:00,2020-01-05T23:45:00+01:00,2020-01-05T23:55:12+01:00,64570
2020-01-05T23:45:00+01:00,2020-01-06T00:00:00+01:00,2020-01-05T23:55:12+01:00,65246
2020-01-06T00:00:00+01:00,2020-01-06T00:15:00+01:00,2020-01-06T23:54:19+01:00,64597
2020-01-06T00:15:00+01:00,2020-01-06T00:30:00+01:00,2020-01-06T23:54:19+01:00,64239
2020-01-06T00:30:00+01:00,2020-01-06T00:45:00+01:00,2020-01-06T23:54:19+01:00,63101
2020-01-06T00:45:00+01:00,2020-01-06T01:00:00+01:00,2020-01-06T23:54:19+01:00,61945
2020-01-06T01:00:00+01:00,2020-01-06T01:15:00+01:00,2020-01-06T23:54:19+01:00,61425
2020-01-06T01:15:00+01:00,2020-01-06T01:30:00+01:00,2020-01-06T23:54:19+01:00,61664
2020-01-06T01:30:00+01:00,2020-01-06T01:45:00+01:00,2020-01-06T23:54:19+01:00,61374
2020-01-06T01:45:00+01:00,2020-01-06T02:00:00+01:00,2020-01-06T23:54:19+01:00,61646
2020-01-06T02:00:00+01:00,2020-01-06T02:15:00+01:00,2020-01-06T23:54:19+01:00,61335
2020-01-06T02:15:00+01:00,2020-01-06T02:30:00+01:00,2020-01-06T23:54:19+01:00,61706
2020-01-06T02:30:00+01:00,2020-01-06T02:45:00+01:00,2020-01-06T23:54:19+01:00,60651
2020-01-06T02:45:00+01:00,2020-01-06T03:00:00+01:00,2020-01-06T23:54:19+01:00,60038
2020-01-06T03:00:00+01:00,2020-01-06T03:15:00+01:00,2020-01-06T23:54:19+01:00,59216
2020-01-06T03:15:00+01:00,2020-01-06T03:30:00+01:00,2020-01-06T23:54:19+01:00,59203
2020-01-06T03:30:00+01:00,2020-01-06T03:45:00+01:00,2020-01-06T23:54:19+01:00,58668
2020-01-06T03:45:00+01:00,2020-01-06T04:00:00+01:00,2020-01-06T23:54:19+01:00,58426
2020-01-06T04:00:00+01:00,2020-01-06T04:15:00+01:00,2020-01-06T23:54:19+01:00,58052
2020-01-06T04:15:00+01:00,2020-01-06T04:30:00+01:00,2020-01-06T23:54:19+01:00,58171
2020-01-06T04:30:00+01:00,2020-01-06T04:45:00+01:00,2020-01-06T23:54:19+01:00,58222
2020-01-06T04:45:00+01:00,2020-01-06T05:00:00+01:00,2020-01-06T23:54:19+01:00,58576
2020-01-06T05:00:00+01:00,2020-01-06T05:15:00+01:00,2020-01-06T23:54:19+01:00,59293
2020-01-06T05:15:00+01:00,2020-01-06T05:30:00+01:00,2020-01-06T23:54:19+01:00,60789
2020-01-06T05:30:00+01:00,2020-01-06T05:45:00+01:00,2020-01-06T23:54:19+01:00,61596
2020-01-06T05:45:00+01:00,2020-01-06T06:00:00+01:00,2020-01-06T23:54:19+01:00,62357
2020-01-06T06:00:00+01:00,2020-01-06T06:15:00+01:00,2020-01-06T23:54:19+01:00,63502
2020-01-06T06:15:00+01:00,2020-01-06T06:30:00+01:00,2020-01-06T23:54:19+01:00,66147
2020-01-06T06:30:00+01:00,2020-01-06T06:45:00+01:00,2020-01-06T23:54:19+01:00,67786
2020-01-06T06:45:00+01:00,2020-01-06T07:00:00+01:00,2020-01-06T23:54:19+01:00,69423
2020-01-06T07:00:00+01:00,2020-01-06T07:15:00+01:00,2020-01-06T23:54:19+01:00,71459
2020-01-06T07:15:00+01:00,2020-01-06T07:30:00+01:00,2020-01-06T23:54:19+01:00,72892
2020-01-06T07:30:00+01:00,2020-01-06T07:45:00+01:00,2020-01-06T23:54:19+01:00,74710
2020-01-06T07:45:00+01:00,2020-01-06T08:00:00+01:00,2020-01-06T23:54:19+01:00,75566
2020-01-06T08:00:00+01:00,2020-01-06T08:15:00+01:00,2020-01-06T23:54:19+01:00,76684
2020-01-06T08:15:00+01:00,2020-01-06T08:30:00+01:00,2020-01-06T23:54:19+01:00,76986
2020-01-06T08:30:00+01:00,2020-01-06T08:45:00+01:00,2020-01-06T23:54:19+01:00,77357
2020-01-06T08:45:00+01:00,2020-01-06T09:00:00+01:00,2020-01-06T23:54:19+01:00,77089
2020-01-06T09:00:00+01:00,2020-01-06T09:15:00+01:00,2020-01-06T23:54:19+01:00,77166
2020-01-06T09:15:00+01:00,2020-01-06T09:30:00+01:00,2020-01-06T23:54:19+01:00,77102
2020-01-06T09:30:00+01:00,2020-01-06T09:45:00+01:00,2020-01-06T23:54:19+01:00,77168
2020-01-06T09:45:00+01:00,2020-01-06T10:00:00+01:00,2020-01-06T23:54:19+01:00,76941
2020-01-06T10:00:00+01:00,2020-01-06T10:15:00+01:00,2020-01-06T23:54:19+01:00,76317
2020-01-06T10:15:00+01:00,2020-01-06T10:30:00+01:00,2020-01-06T23:54:19+01:00,76544
2020-01-06T10:30:00+01:00,2020-01-06T10:45:00+01:00,2020-01-06T23:54:19+01:00,76309
2020-01-06T10:45:00+01:00,2020-01-06T11:00:00+01:00,2020-01-06T23:54:19+01:00,75984
2020-01-06T11:00:00+01:00,2020-01-06T11:15:00+01:00,2020-01-06T23:54:19+01:00,75704
2020-01-06T11:15:00+01:00,2020-01-06T11:30:00+01:00,2020-01-06T23:54:19+01:00,75606
2020-01-06T11:30:00+01:00,2020-01-06T11:45:00+01:00,2020-01-06T23:54:19+01:00,75139
2020-01-06T11:45:00+01:00,2020-01-06T12:00:00+01:00,2020-01-06T23:54:19+01:00,75201
2020-01-06T12:00:00+01:00,2020-01-06T12:15:00+01:00,2020-01-06T23:54:19+01:00,75235
2020-01-06T12:15:00+01:00,2020-01-06T12:30:00+01:00,2020-01-06T23:54:19+01:00,74793
2020-01-06T12:30:00+01:00,2020-01-06T12:45:00+01:00,2020-01-06T23:54:19+01:00,74518
2020-01-06T12:45:00+01:00,2020-01-06T13:00:00+01:00,2020-01-06T23:54:19+01:00,75059
2020-01-06T13:00:00+01:00,2020-01-06T13:15:00+01:00,2020-01-06T23:54:19+01:00,74039
2020-01-06T13:15:00+01:00,2020-01-06T13:30:00+01:00,2020-01-06T23:54:19+01:00,73269
2020-01-06T13:30:00+01:00,2020-01-06T13:45:00+01:00,2020-01-06T23:54:19+01:00,72355
2020-01-06T13:45:00+01:00,2020-01-06T14:00:00+01:00,2020-01-06T23:54:19+01:00,71986
2020-01-06T14:00:00+01:00,2020-01-06T14:15:00+01:00,2020-01-06T23:54:19+01:00,71134
2020-01-06T14:15:00+01:00,2020-01-06T14:30:00+01:00,2020-01-06T23:54:19+01:00,70829
2020-01-06T14:30:00+01:00,2020-01-06T14:45:00+01:00,2020-01-06T23:54:19+01:00,70088
2020-01-06T14:45:00+01:00,2020-01-06T15:00:00+01:00,2020-01-06T23:54:19+01:00,68728
2020-01-06T15:00:00+01:00,2020-01-06T15:15:00+01:00,2020-01-06T23:54:19+01:00,68578
2020-01-06T15:15:00+01:00,2020-01-06T15:30:00+01:00,2020-01-06T23:54:19+01:00,68368
2020-01-06T15:30:00+01:00,2020-01-06T15:45:00+01:00,2020-01-06T23:54:19+01:00,67797
2020-01-06T15:45:00+01:00,2020-01-06T16:00:00+01:00,2020-01-06T23:54:19+01:00,67383
2020-01-06T16:00:00+01:00,2020-01-06T16:15:00+01:00,2020-01-06T23:54:19+01:00,67299
2020-01-06T16:15:00+01:00,2020-01-06T16:30:00+01:00,2020-01-06T23:54:19+01:00,67072
2020-01-06T16:30:00+01:00,2020-01-06T16:45:00+01:00,2020-01-06T23:54:19+01:00,66968
2020-01-06T16:45:00+01:00,2020-01-06T17:00:00+01:00,2020-01-06T23:54:19+01:00,67414
2020-01-06T17:00:00+01:00,2020-01-06T17:15:00+01:00,2020-01-06T23:54:19+01:00,67963
2020-01-06T17:15:00+01:00,2020-01-06T17:30:00+01:00,2020-01-06T23:54:19+01:00,69523
2020-01-06T17:30:00+01:00,2020-01-06T17:45:00+01:00,2020-01-06T23:54:19+01:00,71213
2020-01-06T17:45:00+01:00,2020-01-06T18:00:00+01:00,2020-01-06T23:54:19+01:00,72479
2020-01-06T18:00:00+01:00,2020-01-06T18:15:00+01:00,2020-01-06T23:54:19+01:00,73433
2020-01-06T18:15:00+01:00,2020-01-06T18:30:00+01:00,2020-01-06T23:54:19+01:00,74446
2020-01-06T18:30:00+01:00,2020-01-06T18:45:00+01:00,2020-01-06T23:54:19+01:00,75467
2020-01-06T18:45:00+01:00,2020-01-06T19:00:00+01:00,2020-01-06T23:54:19+01:00,76512
2020-01-06T19:00:00+01:00,2020-01-06T19:15:00+01:00,2020-01-06T23:54:19+01:00,77004
2020-01-06T19:15:00+01:00,2020-01-06T19:30:00+01:00,2020-01-06T23:54:19+01:00,76907
2020-01-06T19:30:00+01:00,2020-01-06T19:45:00+01:00,2020-01-06T23:54:19+01:00,76181
2020-01-06T19:45:00+01:00,2020-01-06T20:00:00+01:00,2020-01-06T23:54:19+01:00,74688
2020-01-06T20:00:00+01:00,2020-01-06T20:15:00+01:00,2020-01-06T23:54:19+01:00,74107
2020-01-06T20:15:00+01:00,2020-01-06T20:30:00+01:00,2020-01-06T23:54:19+01:00,72686
2020-01-06T20:30:00+01:00,2020-01-06T20:45:00+01:00,2020-01-06T23:54:19+01:00,71408
2020-01-06T20:45:00+01:00,2020-01-06T21:00:00+01:00,2020-01-06T23:54:19+01:00,70110
2020-01-06T21:00:00+01:00,2020-01-06T21:15:00+01:00,2020-01-06T23:54:19+01:00,68470
2020-01-06T21:15:00+01:00,2020-01-06T21:30:00+01:00,2020-01-06T23:54:19+01:00,67723
2020-01-06T21:30:00+01:00,2020-01-06T21:45:00+01:00,2020-01-06T23:54:19+01:00,67363
2020-01-06T21:45:00+01:00,2020-01-06T22:00:00+01:00,2020-01-06T23:54:19+01:00,66230
2020-01-06T22:00:00+01:00,2020-01-06T22:15:00+01:00,2020-01-06T23:54:19+01:00,65668
2020-01-06T22:15:00+01:00,2020-01-06T22:30:00+01:00,2020-01-06T23:54:19+01:00,65516
2020-01-06T22:30:00+01:00,2020-01-06T22:45:00+01:00,2020-01-06T23:54:19+01:00,66427
2020-01-06T22:45:00+01:00,2020-01-06T23:00:00+01:00,2020-01-06T23:54:19+01:00,68777
2020-01-06T23:00:00+01:00,2020-01-06T23:15:00+01:00,2020-01-06T23:54:19+01:00,68166
2020-01-06T23:15:00+01:00,2020-01-06T23:30:00+01:00,2020-01-06T23:54:19+01:00,67774
2020-01-06T23:30:00+01:00,2020-01-06T23:45:00+01:00,2020-01-06T23:54:19+01:00,67436
2020-01-06T23:45:00+01:00,2020-01-07T00:00:00+01:00,2020-01-06T23:54:19+01:00,67801
2020-01-07T00:00:00+01:00,2020-01-07T00:15:00+01:00,2020-01-07T23:49:29+01:00,66688
2020-01-07T00:15:00+01:00,2020-01-07T00:30:00+01:00,2020-01-07T23:49:29+01:00,66260
2020-01-07T00:30:00+01:00,2020-01-07T00:45:00+01:00,2020-01-07T23:49:29+01:00,64681
2020-01-07T00:45:00+01:00,2020-01-07T01:00:00+01:00,2020-01-07T23:49:29+01:00,62977
2020-01-07T01:00:00+01:00,2020-01-07T01:15:00+01:00,2020-01-07T23:49:29+01:00,62520
2020-01-07T01:15:00+01:00,2020-01-07T01:30:00+01:00,2020-01-07T23:49:29+01:00,62974
2020-01-07T01:30:00+01:00,2020-01-07T01:45:00+01:00,2020-01-07T23:49:29+01:00,62368
2020-01-07T01:45:00+01:00,2020-01-07T02:00:00+01:00,2020-01-07T23:49:29+01:00,62409
2020-01-07T02:00:00+01:00,2020-01-07T02:15:00+01:00,2020-01-07T23:49:29+01:00,62094
2020-01-07T02:15:00+01:00,2020-01-07T02:30:00+01:00,2020-01-07T23:49:29+01:00,62400
2020-01-07T02:30:00+01:00,2020-01-07T02:45:00+01:00,2020-01-07T23:49:29+01:00,61283
2020-01-07T02:45:00+01:00,2020-01-07T03:00:00+01:00,2020-01-07T23:49:29+01:00,60459
2020-01-07T03:00:00+01:00,2020-01-07T03:15:00+01:00,2020-01-07T23:49:29+01:00,59484
2020-01-07T03:15:00+01:00,2020-01-07T03:30:00+01:00,2020-01-07T23:49:29+01:00,59295
2020-01-07T03:30:00+01:00,2020-01-07T03:45:00+01:00,2020-01-07T23:49:29+01:00,58656
2020-01-07T03:45:00+01:00,2020-01-07T04:00:00+01:00,2020-01-07T23:49:29+01:00,58429
2020-01-07T04:00:00+01:00,2020-01-07T04:15:00+01:00,2020-01-07T23:49:29+01:00,57883
2020-01-07T04:15:00+01:00,2020-01-07T04:30:00+01:00,2020-01-07T23:49:29+01:00,58071
2020-01-07T04:30:00+01:00,2020-01-07T04:45:00+01:00,2020-01-07T23:49:29+01:00,57870
2020-01-07T04:45:00+01:00,2020-01-07T05:00:00+01:00,2020-01-07T23:49:29+01:00,58009
2020-01-07T05:00:00+01:00,2020-01-07T05:15:00+01:00,2020-01-07T23:49:29+01:00,58356
2020-01-07T05:15:00+01:00,2020-01-07T05:30:00+01:00,2020-01-07T23:49:29+01:00,59984
2020-01-07T05:30:00+01:00,2020-01-07T05:45:00+01:00,2020-01-07T23:49:29+01:00,60241
2020-01-07T05:45:00+01:00,2020-01-07T06:00:00+01:00,2020-01-07T23:49:29+01:00,61134
2020-01-07T06:00:00+01:00,2020-01-07T06:15:00+01:00,2020-01-07T23:49:29+01:00,62150
2020-01-07T06:15:00+01:00,2020-01-07T06:30:00+01:00,2020-01-07T23:49:29+01:00,64286
2020-01-07T06:30:00+01:00,2020-01-07T06:45:00+01:00,2020-01-07T23:49:29+01:00,65654
2020-01-07T06:45:00+01:00,2020-01-07T07:00:00+01:00,2020-01-07T23:49:29+01:00,67425
2020-01-07T07:00:00+01:00,2020-01-07T07:15:00+01:00,2020-01-07T23:49:29+01:00,69055
2020-01-07T07:15:00+01:00,2020-01-07T07:30:00+01:00,2020-01-07T23:49:29+01:00,70594
2020-01-07T07:30:00+01:00,2020-01-07T07:45:00+01:00,2020-01-07T23:49:29+01:00,72188
2020-01-07T07:45:00+01:00,2020-01-07T08:00:00+01:00,2020-01-07T23:49:29+01:00,73163
2020-01-07T08:00:00+01:00,2020-01-07T08:15:00+01:00,2020-01-07T23:49:29+01:00,73943
2020-01-07T08:15:00+01:00,2020-01-07T08:30:00+01:00,2020-01-07T23:49:29+01:00,74125
2020-01-07T08:30:00+01:00,2020-01-07T08:45:00+01:00,2020-01-07T23:49:29+01:00,74029
